,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
85,157,117.5429,0.1363,1.1393,146.3758,0.166,0.9698,186.1488,0.1212,2.2972,334.7503,3.539,1.0653,353.4802,2.1486,2.4403,380.6857,11.0545,8.4179,390.0498,2.2547,6.4051,567.2525,7.3872,1.9655,1559.6698,457.6679,20.0486,-15.34832984,1.768067,1.216932,148.629715
86,158,81.3803,0.0617,1.4593,132.6148,0.0924,1.1858,170.9045,0.1963,0.8987,250.1862,0.0584,0.5645,309.7645,3.9119,1.3179,357.5595,5.329,1.6108,379.7666,8.4805,6.2328,515.091,5.2074,14.349,1769.5878,598.9354,67.6658,-15.46153264,1.769839,1.181304,147.56366
87,159,85.7653,0.1859,0.9891,120.8626,0.3634,0.7315,173.1513,0.0456,1.7376,286.79,5.5455,0.3903,322.3372,4.189,0.2353,379.9584,1.3003,0.2092,419.377,0.869,4.4457,567.0516,29.615,7.527,1612.2452,341.6378,2.8712,-24.71479511,1.688024,1.213866,143.030991
88,162,63.0582,0.1845,1.1657,90.5594,0.3089,1.1939,165.7793,0.0434,1.612,268.0933,2.0732,0.1638,285.7686,2.4538,0.6856,312.3833,4.123,1.2824,343.0104,2.3863,1.1843,484.9115,17.0204,69.8902,1738.3839,580.7958,29.5473,-23.56551054,1.775441,1.186642,128.570313
89,163,107.7685,0.2982,1.278,116.182,0.4357,1.6188,173.6527,0.0387,1.4353,320.8237,4.424,1.1428,333.8213,4.373,2.9551,382.3104,0.5927,2.6309,390.8308,3.9557,13.3405,490.5811,21.5268,42.8,1552.8297,519.5021,42.3244,-23.13403466,1.791372,1.217846,133.454956
90,164,96.3472,0.1479,1.479,109.2139,0.1874,1.3998,170.7095,0.169,0.9016,286.0446,1.196,0.4677,330.0063,1.3784,3.6706,359.6981,4.1739,0.7333,399.2805,3.6921,2.3806,463.5511,23.3208,36.1966,1769.4895,575.2518,18.4436,-17.45011183,1.76513,1.184163,142.749313
91,165,105.5286,0.2755,1.4853,113.9497,0.225,1.2575,173.4841,0.1996,1.5365,325.0514,3.5,0.9131,357.0612,1.3256,0.7982,369.0826,2.4597,2.5521,409.6882,2.8047,3.5536,544.5298,29.6844,13.885,1673.558,462.3534,4.4427,-17.00727803,1.696276,1.202775,147.292603
92,168,102.121,0.0356,2.1012,106.9106,0.0145,3.2225,155.8053,2.3671,5.6494,284.1747,4.0066,3.4158,302.9773,4.0022,5.7092,362.3914,14.3943,10.7665,392.1773,4.7049,3.8994,514.3989,0.6949,231.6893,1637.6646,1024.3618,525.1705,-20.05986317,1.734163,1.193033,136.509735
93,170,84.1269,0.259,1.4724,96.8241,0.1584,1.7424,166.0726,0.0682,1.8802,280.9716,4.9236,0.2795,293.2512,4.3424,0.4001,341.5598,2.3701,0.5813,362.5853,1.4654,1.688,533.7154,35.3803,25.3936,1722.4894,491.2229,6.5666,-24.29844222,1.706096,1.197347,147.028717
94,172,89.0149,0.2275,1.7078,105.8317,0.1117,1.5908,170.9228,0.0556,1.7456,279.8697,4.807,0.2018,311.0754,0.0867,0.0942,344.3619,3.7012,0.715,389.7402,1.4454,1.9699,558.9102,32.3233,21.9924,1757.0794,479.1851,2.7353,-20.57536264,1.676001,1.195127,163.23909
95,173,78.1438,0.1274,1.8278,88.1708,0.133,1.8521,167.3578,0.1259,1.3723,259.6467,0.5721,0.1508,295.1672,4.5373,0.4592,335.5993,1.4147,1.6222,400.1282,4.887,0.9395,502.5465,28.8586,33.4003,1820.5341,572.8601,8.7963,-21.18555336,1.720972,1.181546,154.600327
96,174,113.1942,0.0403,2.3898,127.4521,0.1432,2.4722,165.1223,1.0436,0.8879,292.6464,4.1533,2.2752,373.1509,3.3259,7.5405,401.0462,3.8613,8.4296,422.7261,6.0313,15.387,547.7337,3.7473,75.4566,1557.4932,848.4423,258.6416,-19.54674825,1.741496,1.211217,142.236023
97,178,85.8059,0.3402,1.3081,100.6774,0.1337,1.5423,165.1888,0.1978,1.8513,280.5681,5.0314,0.3851,320.5352,4.2733,0.3211,367.34,0.2586,0.2275,390.4079,1.272,2.5154,558.2566,36.5316,15.083,1663.3771,409.3286,3.0301,-27.95626076,1.685118,1.208539,149.543121
98,179,63.1408,0.0881,1.406,81.8076,0.0818,1.7449,164.1438,0.2692,1.8891,231.3059,0.0271,0.611,275.3115,3.8219,0.7403,307.7257,1.9308,1.7977,354.9731,5.1122,0.8206,482.9704,29.7502,25.609,1853.0013,548.0965,11.0276,-20.59023463,1.75715,1.17586,158.421875
99,180,113.6693,0.1538,1.5244,124.5827,0.1992,1.3782,172.0573,0.2526,1.9183,297.763,4.7209,0.7924,333.9335,0.1907,0.8883,353.7783,2.803,6.5307,389.1846,3.7177,6.8839,506.2345,28.8992,18.9452,1660.9308,491.6016,10.3519,-15.67796084,1.758654,1.205358,160.426758
100,181,64.9391,0.0613,1.3229,102.5203,0.0833,1.5413,175.2675,0.1885,1.6268,245.6268,0.0619,0.1746,287.1759,4.261,0.5019,327.9326,1.1159,2.8956,384.4143,4.051,0.9818,503.1716,28.0438,21.5501,1852.9609,554.4506,7.8069,-15.78350803,1.736397,1.173876,153.38942
101,186,124.3156,0.0738,1.245,132.6372,0.0636,1.0848,172.9467,0.2337,1.5494,299.7048,3.8725,0.7009,338.6667,4.036,0.8971,395.5632,14.4626,12.8484,413.8253,1.4897,0.253,593.2321,8.3807,8.2972,1517.2566,512.5672,87.2068,-19.11884918,1.729598,1.222794,147.890396
102,187,32.1014,0.1064,1.1868,88.1801,0.1054,1.2678,160.0138,0.2428,2.0942,249.1196,0.6897,1.2991,266.9273,3.2028,0.5307,317.0953,1.1959,1.5368,366.6508,5.7898,1.0849,480.7083,22.6344,23.0993,1852.3756,484.8757,10.7708,-22.28131132,1.755969,1.176083,158.521362
103,188,121.3395,0.1123,1.2334,127.9546,0.0675,1.536,157.0588,0.2936,2.1584,279.1293,3.7208,0.5219,311.8072,1.4017,2.5664,377.1673,5.8522,1.1525,394.2552,7.9227,12.6014,547.7344,15.59,16.0617,1604.8912,550.0141,54.6435,-16.75972533,1.711411,1.211435,159.364304
104,189,-50.9001,0.0911,0.9541,64.816,0.1504,1.2647,156.1864,0.2496,1.5033,273.0733,0.3431,0.514,281.023,2.573,0.2014,320.6236,2.5756,0.6585,380.9689,5.6485,0.3462,545.8817,22.0859,18.8652,1894.2942,463.3086,3.1059,-23.62995582,1.684147,1.171098,153.22879
105,193,109.6203,0.3525,41.6706,129.5754,0.1963,47.4225,179.2696,0.1295,30.9929,302.6743,3.3666,206.1068,332.8224,6.2498,274.5966,345.5899,4.8524,156.7177,382.9629,19.8099,1200.9782,527.5312,2.4859,93.8845,1695.9117,647.2621,8199.6572,-14.56965268,1.735772,1.18638,141.164322
106,195,108.4084,0.0326,2.2941,131.5392,0.0828,0.7848,180.1574,0.1955,16.4511,283.9778,3.3181,0.3843,320.4926,0.5142,5.238,341.4253,3.5796,0.6157,401.227,1.7178,139.1285,582.2932,0.224,25.8245,1739.8311,504.3817,91.1442,-14.17927871,1.694836,1.185948,144.107224
107,202,87.2704,0.1696,1.5608,120.8341,0.0935,1.3259,173.5946,0.0547,1.7893,287.6715,0.0495,0.0629,319.5081,4.8626,0.4179,336.9269,3.6244,1.4551,390.1291,1.3637,7.8436,510.6294,29.2731,17.366,1766.6931,511.1453,6.5335,-18.80415291,1.730641,1.188342,153.53476
108,203,113.7994,0.052,1.7264,136.8986,0.0916,1.9018,170.9359,0.6318,0.6931,302.5502,3.7072,0.9791,332.1074,3.9033,3.5816,372.9237,0.8486,2.0729,395.024,12.09,26.1111,549.5133,2.204,57.1863,1574.2701,719.9524,311.107,-16.75163045,1.764588,1.209451,144.087097
109,208,84.2791,0.165,1.4872,92.1791,0.1365,1.6723,167.1029,0.151,1.6322,281.0194,0.3098,0.2102,307.7019,2.0785,1.3068,334.3562,4.7701,0.6127,378.9635,3.42,1.8082,494.3673,31.9277,26.3023,1802.4827,543.359,10.4543,-23.8076039,1.736897,1.18296,148.600891
110,209,108.9798,0.2737,1.5222,117.9512,0.3315,1.7262,171.7436,0.0589,1.4559,316.0985,4.0356,0.8231,332.8938,4.5146,1.1923,355.372,2.3298,1.5246,394.84,1.8654,6.4324,488.2701,38.4863,19.5727,1638.4859,470.8915,11.0329,-22.44132637,1.760102,1.209572,147.574661
111,214,31.7073,0.1991,1.5187,99.3579,0.138,1.2694,167.0374,0.1729,0.7837,229.1819,0.9685,0.6208,270.3333,2.5723,0.2747,316.8339,4.2814,1.6512,348.8604,4.0594,0.7475,455.3832,18.4211,74.0631,1823.5407,658.132,44.8538,-20.75119094,1.785145,1.174786,136.573273
112,215,104.4287,0.3252,1.74,125.2309,0.2719,1.2941,174.0767,0.0991,1.6964,288.3802,5.313,1.1143,324.1037,4.1132,0.4539,366.0417,2.8256,0.8354,384.8043,4.5615,12.0505,481.556,29.7914,20.5042,1585.2825,459.3005,26.2982,-24.79141408,1.799373,1.216593,143.087585
113,217,82.7676,0.2024,1.3293,119.9351,0.2707,1.0684,172.6968,0.2399,2.2771,292.1068,4.3867,0.5466,318.7659,3.7978,0.3571,357.2484,1.5466,0.1132,406.9012,1.2153,5.7036,577.5337,30.7113,9.5264,1664.239,399.8392,1.8567,-25.46856012,1.690891,1.208164,153.444565
114,220,-34.6988,0.1874,1.2342,98.5831,0.4181,1.3936,159.6557,0.0911,0.9353,216.3261,0.325,0.2889,291.7173,1.8594,0.7192,316.9815,6.1474,0.4889,360.9975,7.6528,0.7163,476.8672,22.1575,32.8467,1766.2542,506.3674,25.1091,-24.65129109,1.787396,1.185766,128.044067
115,221,102.0262,0.0692,1.5663,149.1108,0.1227,2.6013,174.9689,0.4908,0.6074,318.4694,4.0891,1.3991,348.1123,3.5319,5.387,405.9598,1.1486,0.7479,428.375,7.8112,30.4271,538.3261,4.7899,40.908,1530.2714,698.3614,403.4712,-16.42036792,1.771188,1.213257,133.661697
116,223,79.0977,0.2251,1.3114,126.9815,0.0461,1.2606,180.7722,0.0657,1.1244,275.3539,3.8813,0.1116,288.8024,2.0714,0.185,320.7221,3.3164,0.2446,366.3023,0.2861,3.9855,581.1697,27.7206,17.9254,1776.1323,429.4537,1.8904,-11.58433661,1.659331,1.190822,165.269745
117,224,36.0648,0.0341,1.2158,86.7921,0.0322,1.3797,176.6748,0.1056,1.2476,225.432,0.4045,0.1748,286.1928,0.0428,1.8896,316.6626,4.7761,0.3567,339.8656,3.4831,0.3949,568.7377,21.818,19.9394,1883.3295,479.5464,2.3409,-11.02453494,1.674144,1.174031,170.741455
118,225,91.1769,0.0922,1.3308,104.2062,0.0639,1.3503,173.9867,0.0705,1.1934,288.9502,0.4548,0.1968,309.2509,0.7355,1.3574,336.1425,3.6509,0.338,346.6181,4.4271,0.4504,537.9584,26.6522,19.176,1793.7034,439.2017,2.9359,-16.59525496,1.699702,1.187186,163.609497
119,232,100.3114,0.3207,1.541,122.1005,0.1353,1.4285,168.247,0.0196,1.3033,312.6736,4.6981,0.528,342.9787,4.2502,0.7341,360.0529,1.1689,1.4467,387.4067,1.0151,7.0544,485.4492,29.8711,30.2512,1661.1752,484.6841,11.9543,-19.9326669,1.747796,1.204932,150.705215
120,233,77.0936,0.107,1.256,86.5224,0.1622,1.6081,161.6638,0.0589,1.0985,284.2472,0.7047,0.2315,299.5053,2.2809,1.1888,331.3172,4.4255,0.5846,342.4076,3.0998,1.9786,455.8429,26.3427,42.6836,1806.0788,560.6548,19.2179,-20.61615079,1.766819,1.18122,151.002533
121,234,95.0118,0.3803,1.247,108.2439,0.143,1.2004,166.5787,0.0299,1.6313,304.7231,4.9266,0.3985,328.139,3.9314,0.2875,382.9401,0.7602,0.2164,388.9007,0.8529,3.784,536.6144,30.6354,18.922,1652.8426,410.128,3.9584,-25.02315352,1.705784,1.208391,148.350952
122,239,43.5444,0.1843,1.3213,129.2227,0.2613,1.1999,186.5306,0.0732,0.7274,256.689,0.31,0.9279,342.4409,3.8003,1.1085,356.4468,1.7965,6.4299,433.7336,4.1879,8.9204,439.979,24.5723,32.9472,1782.7285,616.8602,30.3086,-15.5274212,1.784674,1.180242,136.860535
123,243,77.3425,0.1893,1.422,93.1149,0.1854,1.5074,164.5057,0.2313,1.6804,266.6216,3.185,0.3878,276.8344,2.7268,0.212,315.2118,3.3319,0.2309,348.8549,3.1265,1.5263,506.2107,30.8805,26.9993,1778.4277,508.3412,11.3146,-25.70431562,1.734566,1.185344,139.176682
124,245,76.7234,0.2265,1.4588,90.6075,0.1353,1.8848,162.3094,0.301,1.7833,250.0126,3.3958,0.2037,278.1251,1.6292,0.313,310.1149,2.8486,0.48,353.265,7.5231,0.814,493.0563,35.0474,21.0204,1774.1493,473.3054,10.2855,-31.60636093,1.745478,1.188972,145.168594
125,246,81.1519,0.3454,1.3302,101.7805,0.2119,1.6248,164.4818,0.1398,2.2813,258.1499,4.9191,0.1251,320.5902,4.0888,0.2971,342.7742,0.8962,0.6794,404.2941,2.6501,1.3885,554.4839,38.2293,13.5657,1705.446,404.5683,2.6745,-31.76556022,1.681422,1.203646,153.228912
126,247,64.302,0.1967,1.3728,77.7988,0.1105,1.6007,157.8948,0.194,2.1841,259.8507,0.7191,0.2464,277.3135,3.8808,0.0898,334.7794,2.093,0.4909,403.2249,4.2817,0.8812,566.5967,30.0999,18.378,1856.713,485.0495,2.7176,-26.25344963,1.661697,1.179652,159.922485
127,248,89.8227,0.2425,1.4139,103.409,0.1387,1.6463,163.5604,0.0256,2.1651,298.5418,0.3305,0.4153,315.2827,3.9371,0.158,365.9152,1.7833,1.6131,414.6832,3.2808,2.1765,552.9235,31.2167,19.7786,1777.5074,488.7088,4.2152,-22.06783242,1.678841,1.190525,160.486816
128,249,102.6293,0.2133,1.5236,110.7786,0.2012,1.7339,168.2534,0.0363,1.8174,317.6288,0.2563,0.2922,345.7185,2.6482,1.1112,355.2852,3.0287,1.8714,400.8925,3.4174,4.1046,497.9472,32.4601,18.7693,1729.4389,511.274,8.5149,-22.54298299,1.735579,1.195047,152.727051
129,250,102.3452,0.2645,1.4862,108.162,0.2863,1.6816,167.4573,0.0227,1.4886,323.0457,1.6666,0.1856,334.7731,2.0163,2.628,351.7967,4.4555,0.5506,389.7313,2.4446,4.9688,467.0996,29.5243,27.0791,1695.9293,528.9776,17.7804,-23.13303065,1.769761,1.198002,142.996124
130,251,92.0001,0.3284,1.4041,98.1189,0.2551,1.6107,169.7924,0.0441,1.3271,310.1924,3.4013,1.1413,324.2976,1.8213,0.3463,354.3752,4.616,1.6038,376.3039,2.1386,2.1859,490.9186,21.2657,44.899,1695.5959,548.8014,19.0274,-22.22514918,1.753638,1.196093,136.276276
131,252,97.5594,1.0109,106.1524,99.9169,0.0282,9.8198,178.0727,0.0243,139.1206,287.3157,4.4721,33.8531,345.7625,2.3471,1.2523,386.3166,14.9565,1611.6178,420.0779,12.3381,965.9877,569.3313,21.837,1447.5166,1656.703,870.3433,21085.0334,-15.76631425,1.690846,1.189836,133.551392
132,255,78.1457,0.5942,1.384,100.0733,0.2024,1.26,163.5786,0.1287,1.198,284.2449,3.0896,1.7137,331.427,3.246,0.267,354.0841,1.5121,1.7179,372.2779,2.3129,0.9667,502.2164,29.2592,43.1646,1620.5822,479.4888,26.7079,-27.09098722,1.767772,1.209205,133.464798
133,256,91.7402,0.3415,1.4326,95.6034,0.2428,1.5815,165.0298,0.0634,0.9295,294.2273,1.8955,1.3452,310.9977,1.0116,0.3521,355.5246,4.4693,0.5912,361.6084,3.7461,1.4261,456.1757,23.3295,56.0367,1702.3678,563.7681,36.2642,-24.62487292,1.792754,1.194899,136.593765
134,257,122.4395,0.0472,1.8357,128.1049,0.0484,2.4972,165.1101,2.2345,2.2357,327.8205,3.3303,3.1127,340.5467,3.3893,8.2933,375.4445,11.3512,1.4549,402.9298,4.9105,2.5583,552.5476,1.1482,127.1485,1574.8567,971.4367,666.4411,-16.8737439,1.744568,1.202715,141.304184
135,260,61.1972,0.1356,1.3442,82.3565,0.1282,1.3968,164.491,0.1437,1.2331,261.2503,1.0422,0.3211,294.2594,2.4344,0.3579,326.3572,3.5757,0.4356,358.8579,4.829,0.6264,522.8163,26.3507,20.6314,1824.2658,484.6845,4.4974,-20.32887671,1.697254,1.180272,147.554459
136,262,102.3721,0.0034,2.5138,122.7549,0.0443,2.0633,165.0957,0.6789,58.6565,281.7715,3.1491,0.5962,289.4589,1.3145,8.0596,325.2515,2.8182,17.4573,360.1101,0.9478,131.9942,460.5435,12.0333,0.4493,1691.2139,1099.3777,3861.2055,-13.26342787,1.798394,1.180752,141.804688
137,263,112.4085,0.0408,1.3728,132.6751,0.0141,1.1513,168.4644,0.3818,0.949,292.7245,4.4602,1.9999,310.8095,4.1152,1.0201,393.4149,0.669,0.1946,418.0117,9.8847,14.7297,576.6377,4.298,40.9144,1551.9207,629.0321,151.6837,-19.03444908,1.725274,1.212283,140.578827
138,267,111.3266,0.0609,1.9064,151.837,0.3887,2.2332,185.9048,0.7435,0.2296,325.3584,2.5088,2.1942,344.8979,3.6996,12.6138,381.3047,2.2573,31.5573,396.2238,8.8946,21.8497,544.4971,0.8653,66.4344,1555.7563,748.8541,561.6998,-13.75263466,1.788212,1.208059,139.324493
139,268,75.968,0.0958,1.3919,126.3808,0.2015,1.3901,168.3889,0.0472,0.7034,248.5581,0.188,0.1591,322.6829,3.3328,1.8168,335.2541,4.5831,0.5674,382.4149,3.3248,2.2346,419.4695,28.065,27.1271,1766.6959,508.6233,16.5224,-20.03074671,1.80836,1.185915,142.970993
140,269,117.4029,0.0225,1.4972,144.0472,0.1305,1.8815,172.9323,0.7264,0.6432,306.9805,2.6504,1.0804,341.436,3.8321,4.5607,356.2404,2.1154,0.5626,405.9668,10.8192,22.278,567.3504,1.0934,53.592,1584.6065,706.2753,267.8332,-15.73230321,1.743036,1.206266,146.250885
141,273,91.9231,0.2031,1.3281,104.4705,0.3671,1.2871,170.1146,0.0532,1.3286,298.3462,4.1736,1.0636,305.5253,1.8232,0.3956,334.06,4.1213,0.799,375.1036,1.7055,2.7126,496.9897,26.9596,29.9069,1667.2259,462.7967,18.5463,-25.26775692,1.762396,1.202863,137.975525
142,274,85.3624,0.2058,1.3731,104.7436,0.3392,1.3706,169.5607,0.0995,1.2334,294.4504,2.704,2.0173,295.6227,1.0026,0.2736,342.4737,4.7125,1.0543,371.933,2.7369,1.7618,471.3384,25.4183,36.713,1703.4696,510.0072,26.1921,-26.05772926,1.784937,1.196419,137.978989
143,275,113.3819,0.088,1.7136,126.1977,0.0796,1.7696,167.9667,1.6073,0.5582,332.7164,3.153,4.2235,340.1579,2.4307,1.2676,397.1206,1.5262,5.0817,405.7182,12.6126,9.4206,554.7498,3.7313,44.1994,1592.4072,800.4055,299.5678,-19.76167042,1.738578,1.203868,139.657089
144,280,98.2587,0.1515,1.5558,104.485,0.2649,1.5303,170.4936,0.0406,1.5152,298.8171,4.205,0.5609,314.1035,3.5756,0.3563,345.217,1.6346,0.3392,378.5307,0.7765,4.1239,505.3486,30.8838,34.9553,1707.2729,527.5185,11.2496,-20.66164526,1.732462,1.195984,141.99733
145,281,83.9851,0.1085,1.5473,95.7957,0.1409,1.4752,170.9389,0.0653,1.7235,292.9408,3.5297,0.4186,306.8315,2.5575,0.1496,328.5512,2.9872,0.3344,367.3158,0.8465,2.4161,541.2073,31.07,24.4836,1793.2672,524.3852,4.513,-19.64507906,1.691074,1.18489,149.468506
146,282,82.4064,0.1496,1.5398,97.539,0.1472,1.484,171.1625,0.0134,1.723,312.362,1.597,0.2814,321.2902,2.3088,0.292,335.8185,4.4974,0.2815,374.2432,0.9068,2.2256,575.3263,29.8746,18.5184,1770.6367,500.083,2.5316,-20.32755894,1.658694,1.190517,154.300049
147,283,59.5593,0.122,1.5228,86.5746,0.1132,1.645,172.3841,0.0325,1.5823,264.3833,0.013,0.0696,300.1447,2.4964,0.7065,329.1257,5.4821,0.2848,358.9863,2.8259,1.026,546.7488,31.3262,18.8371,1841.5623,513.3191,3.9111,-23.69364808,1.68555,1.180013,154.049332
148,284,108.9945,0.0853,1.8229,123.0336,0.066,1.6845,164.7959,0.2183,1.7591,309.088,2.4142,1.0425,311.8163,2.8219,0.8066,355.641,3.908,0.6284,417.3343,8.0033,9.754,551.4445,9.3627,17.0733,1653.3306,635.9066,39.8737,-20.73506393,1.716101,1.202641,150.494598
149,285,92.6472,0.1318,1.9873,117.1792,0.0695,1.9038,157.279,0.3155,1.1271,269.6771,0.5511,0.2695,308.6277,3.8958,1.7083,356.0414,4.3912,0.9099,407.0893,7.7454,10.2365,510.007,6.2265,37.3041,1741.3941,746.9908,109.8371,-20.7955559,1.74422,1.186069,147.008789
150,287,45.9012,0.2753,1.4675,88.8561,0.1837,1.5251,155.9162,0.1796,1.7348,268.878,0.0985,0.1585,314.8386,2.8951,0.842,327.6631,4.6269,0.2522,386.4838,7.3413,1.2223,531.3363,28.8585,15.7015,1809.2737,493.001,4.8611,-29.61225965,1.688916,1.183414,143.606491
151,291,94.5011,0.2687,1.3792,115.4612,0.2186,1.5145,171.2567,0.1486,1.3312,285.6669,0.6593,0.3867,319.6176,1.3046,3.4981,350.1995,4.3012,0.4204,388.3368,2.8033,3.2033,470.4099,18.0458,42.3076,1772.7771,562.4224,13.8907,-20.10611066,1.764292,1.182389,139.610718
152,296,97.0256,0.2374,1.1149,119.6523,0.4198,1.0052,177.3242,0.1762,1.0883,298.9283,3.2635,0.7686,317.3264,4.801,0.3893,347.0117,1.0906,0.4586,399.283,1.1786,5.9703,509.3931,24.4124,24.5352,1642.5739,435.0736,13.0109,-22.70644935,1.750213,1.204656,134.911133
153,297,84.5744,0.1875,1.1307,109.339,0.2541,1.1136,172.8493,0.0813,1.359,280.6348,1.2355,0.265,315.2697,3.3228,0.8859,337.1379,3.49,0.6436,393.5608,2.1502,3.4536,495.7308,25.1021,20.2204,1751.0563,474.7355,7.8486,-22.09036003,1.731031,1.188172,138.903412
154,301,93.9437,0.2145,1.2766,100.1442,0.2648,1.3568,165.0192,0.0687,1.302,325.6319,0.9155,0.0891,331.7594,2.1903,1.7333,357.9215,3.3673,1.4673,379.2752,3.2265,2.2885,476.5267,23.961,36.133,1718.2398,514.111,14.7283,-21.6430709,1.75161,1.193907,143.498764
155,306,88.1288,0.1663,1.1814,102.0322,0.1856,1.3037,169.9508,0.1306,1.3107,303.6739,2.5815,0.612,305.8969,2.3773,0.3857,332.8182,3.665,0.1908,374.5044,1.7768,2.4116,523.6183,30.8528,19.0591,1754.9894,465.7501,5.1679,-20.4979279,1.705477,1.189459,143.575928
156,307,98.3598,0.1718,1.3037,113.9598,0.2017,1.4805,171.733,0.1204,1.1687,306.4608,2.2144,0.305,319.0165,3.1353,1.1533,328.7039,3.5104,0.1845,380.0646,1.5631,3.8425,492.9396,34.934,22.0515,1722.6993,476.9821,8.3549,-19.28833963,1.739887,1.19444,145.918579
157,308,91.8556,0.1455,1.3466,108.9505,0.1364,1.6076,170.8856,0.2135,1.0439,288.7505,0.9653,0.2808,302.6852,3.4937,0.8917,312.8813,4.2797,0.3408,363.3147,2.4735,1.7163,480.1654,34.3357,24.0211,1762.0776,485.425,8.9512,-18.98631907,1.746517,1.188728,147.179779
158,309,95.4152,0.1618,1.3669,110.0131,0.2132,1.5706,172.2162,0.1541,1.0614,318.9805,1.5317,0.9507,323.2097,3.7624,0.2355,336.0824,3.2421,0.194,382.7533,2.267,2.6897,512.4027,33.2364,20.5873,1738.1172,477.6725,4.2278,-16.65329964,1.703401,1.19275,147.992188
159,310,89.2922,0.0456,1.0575,107.6404,0.0827,0.976,177.6308,0.1331,4.8493,267.7679,0.1977,0.2682,328.5807,2.967,0.5869,353.7403,3.8791,0.1622,464.317,3.0196,5.1711,604.0884,3.1059,9.4,1806.6334,604.3047,55.7293,-13.39275768,1.665921,1.176787,147.287262
160,312,68.9804,0.2172,1.431,78.5544,0.184,1.6125,164.2516,0.1621,1.2211,272.3949,0.6798,0.1662,291.8591,1.981,0.4646,320.8808,5.8755,0.2818,343.4646,6.1853,1.1767,509.6542,28.2896,21.5361,1798.9975,498.2764,5.5312,-23.73424798,1.712419,1.184139,143.561691
161,313,111.5948,0.0394,1.8668,123.3279,0.049,2.5813,162.2132,0.5849,1.1882,311.4316,4.3055,0.5253,320.5247,4.0674,3.2643,379.0188,2.8279,0.2913,412.4732,6.9104,24.6067,537.9799,3.4117,53.9485,1595.1142,735.9302,170.9833,-21.50344993,1.745603,1.206854,143.954025
162,314,76.0667,0.1732,1.5383,92.7403,0.1767,1.7142,158.7831,0.2892,1.6635,259.8594,0.6645,0.271,290.379,2.3837,0.5941,309.6566,5.3736,0.2874,353.7175,5.7732,0.8319,479.7109,34.4606,23.2601,1780.4463,490.2196,11.3071,-28.78576623,1.755366,1.187882,146.465042
163,316,47.3549,0.2021,1.4336,84.8481,0.1055,1.5495,158.146,0.5856,2.0889,234.2516,0.1087,0.0977,294.5894,4.687,0.2767,318.0317,3.532,0.5791,397.9137,3.4008,1.4186,562.6476,31.3989,17.3154,1848.5928,497.5839,2.8822,-28.61690329,1.674935,1.179602,153.373199
164,318,78.4585,0.1443,1.4703,108.8792,0.1542,1.3172,167.2868,0.0694,2.3308,273.58,1.5792,0.1139,303.315,4.2749,0.4383,314.3109,3.423,0.5803,390.0153,1.3719,4.1732,517.2579,32.781,15.5858,1780.0057,487.3916,6.1737,-26.88792499,1.72746,1.187457,148.861771
165,319,98.1935,0.1793,1.588,120.1326,0.3094,1.2923,175.4503,0.0033,1.7418,314.0955,3.8732,0.3589,329.2429,3.9593,1.4937,348.8019,1.3575,0.7698,401.0832,2.9322,10.0017,502.031,30.3799,21.6371,1658.2929,498.7855,14.392,-23.65028714,1.758785,1.204371,143.63974
166,320,79.8121,0.1141,1.4431,107.3515,0.2411,1.3747,174.8599,0.0138,1.3135,301.1827,0.2763,0.8283,315.8899,3.3425,1.1664,350.0306,4.3394,1.1209,385.6225,1.9436,4.3202,482.158,22.4812,47.7965,1752.2375,590.7647,19.2214,-20.69101273,1.758741,1.186886,139.778839
167,325,118.5177,0.5516,7.1273,137.5268,0.1925,2.8025,168.4748,5.3651,42.0572,330.1567,4.7329,2.2144,335.8013,2.3728,38.2779,378.8948,13.2259,10.222,407.1598,1.877,0.9133,522.5804,1.4526,589.0154,1519.297,1321.3483,2235.916,-15.28369631,1.771892,1.202786,135.372955
168,326,91.3126,0.2389,1.5051,110.3483,0.2555,1.3141,168.1771,0.0947,1.2392,312.7788,0.3034,0.7258,337.2957,1.473,2.1498,366.1051,4.6891,0.3088,402.4321,3.2553,2.1076,479.1375,25.9808,23.1742,1738.5541,514.9442,8.3079,-22.76869834,1.740675,1.191098,142.618958
169,327,92.9775,0.1993,1.3731,107.1557,0.2492,1.1659,166.2297,0.0547,1.9494,335.0769,1.0197,0.1941,340.1325,2.9329,1.0673,365.6305,3.0719,0.2764,403.4682,1.643,3.2559,545.1477,26.8205,12.246,1727.3983,461.8906,2.4723,-23.64037248,1.681778,1.195451,148.646255
170,329,86.4211,0.2154,1.3944,98.7282,0.2313,1.2618,160.4087,0.0077,1.871,316.0433,2.1798,0.2359,325.0655,2.6782,0.463,358.9497,3.7054,0.3066,390.2064,1.2676,3.3246,538.6803,29.1962,14.7634,1747.6638,474.4822,3.6882,-25.98989543,1.691562,1.192848,148.212646
171,330,107.3464,0.1024,1.5585,119.8095,0.0949,1.6469,157.0019,0.1642,1.493,306.5284,2.9575,1.4987,312.4624,3.4568,0.9271,375.7897,1.8407,1.8175,400.4822,9.7793,11.6162,523.0583,7.084,25.6795,1656.7001,669.7211,127.3061,-22.09983543,1.749342,1.198983,143.457916
