,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
86,91,94.7367,0.4895,1.6583,101.0566,0.8348,1.2529,184.5147,0.1044,0.4025,271.6353,14.969,115.0979,284.9412,1.3628,11.3729,331.2754,6.3354,12.1201,381.0137,8.6889,3.8762,538.3563,25.4557,88.0122,993.3627,293.3103,91.0955,-1.896899979,1.781397,1.317269,119.552193
87,92,74.9887,0.3749,2.336,90.1202,0.8538,1.6372,180.9827,0.22,7.3141,210.5911,1.576,2.0336,238.1558,25.0615,36.8046,337.0917,6.6666,2.5823,382.7507,9.321,2.5066,468.1457,37.128,17.6755,1217.8642,489.743,3.7065,-2.881149414,1.830388,1.269488,118.149292
88,93,80.7692,0.6351,3.8854,89.8613,0.9419,1.7029,174.7669,0.3371,18.8032,238.7508,16.879,70.292,251.3716,1.7392,6.5415,309.1826,7.6542,3.7044,365.488,7.208,4.5558,478.8297,31.5681,88.9701,1119.7,467.5066,5.6397,-7.997865954,1.839714,1.291204,116.575676
89,94,81.7518,0.5556,2.7132,93.3984,0.7679,1.9099,168.9928,0.0665,14.373,270.0234,4.1157,117.0162,290.8191,0.9336,1.76,311.0425,6.2149,19.25,344.2755,6.5005,10.3108,535.3798,10.2769,241.8868,966.9415,319.2024,243.2575,-12.69979838,1.816597,1.329491,116.328705
90,95,-21.2773,0.254,1.7313,69.4201,1.28,2.1115,105.1576,0.1931,0.7345,163.0138,1.1577,20.5915,225.4939,6.9093,26.208,288.3897,3.776,1.5266,327.7404,9.4204,4.9043,514.5394,33.7515,77.2705,1277.8027,520.0973,1.0723,-4.615900809,1.798401,1.259973,118.877464
91,96,34.7175,0.6564,2.2122,91.4594,0.8138,2.152,163.5479,0.0462,8.0394,206.0027,0.3568,0.8911,247.1929,3.8231,38.9832,286.1233,1.6233,61.6901,334.8289,7.6636,4.2337,591.0081,5.6941,195.1216,1036.639,289.3846,239.0907,-7.271021121,1.76584,1.314815,119.137253
92,97,66.6213,1.3085,5.1116,103.3891,0.244,1.6921,162.1524,0.1043,8.6405,220.008,1.3224,7.7377,244.5752,4.0207,39.7003,277.7862,3.6492,52.9212,326.6225,8.0426,1.378,561.3859,13.0324,214.4082,1032.8047,374.1377,225.3677,-6.946912206,1.787399,1.313086,118.442284
93,98,-69.1921,1.228,1.5541,48.7457,1.7167,3.0855,93.0917,0.6063,2.761,178.9821,0.0301,16.2032,200.9404,8.777,11.3618,284.8878,4.7037,6.2763,341.0534,7.3551,0.7316,447.6111,55.9137,2.4129,1328.6145,624.635,217.5696,-1.383910554,1.838468,1.250573,118.759109
94,99,58.7484,2.6605,4.7549,113.3426,2.8506,11.9247,185.8048,3.1454,4.1098,223.7857,26.2485,67.1248,270.2447,0.2863,4.1092,303.2534,4.1517,9.4872,357.4711,7.6701,0.9465,490.5556,52.4284,57.2847,994.0658,576.6055,26.6565,-4.953124683,1.849395,1.314599,119.444
95,100,35.7941,1.663,2.6534,99.8757,3.1064,4.3425,175.7133,0.1239,5.9275,192.4081,0.0017,13.8872,228.4983,22.9678,7.8321,310.0459,4.5039,4.0963,354.9007,7.2121,0.8576,454.838,41.5678,0.6083,1214.392,707.9945,380.4259,-1.455634947,1.867838,1.269779,123.983139
96,101,-60.9057,0.5792,1.9037,94.4829,2.6264,6.0933,126.2804,0.2191,3.4164,182.5827,0.2406,17.424,231.5397,25.2977,10.4242,321.4402,4.2016,6.1921,369.1631,6.3963,0.8898,462.2063,27.767,3.4727,1219.7651,817.2544,230.0217,-1.348142484,1.85339,1.266914,129.299438
97,102,-53.9042,1.006,2.7949,107.6565,0.6373,8.7349,177.3381,0.3225,17.1823,214.9981,0.6641,3.6984,261.6612,23.2014,109.8785,321.7278,4.9778,12.787,350.6353,7.3105,2.5576,514.0621,13.9988,97.1958,978.3493,662.527,200.7282,-7.010353467,1.816448,1.315105,132.266693
98,103,-147.9402,0.3454,0.4824,63.1551,0.2077,4.2324,79.8116,0.762,6.3311,166.3632,3.8167,23.0947,234.7246,16.2623,7.8996,310.9794,6.4331,0.9419,312.6497,6.5014,7.1216,459.3874,18.0021,20.0296,1271.4977,892.1028,128.6416,-3.333709626,1.818941,1.256298,133.996552
99,104,-110.8905,1.5386,2.4636,88.387,0.8212,3.4869,150.6348,1.1148,10.6737,167.0512,1.2645,17.6638,269.4796,19.2969,67.0597,287.994,6.3351,0.9912,315.2933,9.3905,19.9118,508.5554,9.9067,81.5115,1045.402,719.8955,94.9729,-6.50916123,1.795497,1.298401,131.937378
100,105,-50.0949,3.9648,4.6684,55.5194,3.4543,5.8373,160.9696,0.4613,25.5148,178.0252,4.8911,2.3181,257.4907,4.8159,4.8451,272.239,27.5411,170.2516,316.6694,5.9835,1.2277,514.9352,9.9018,171.5227,989.0829,616.3295,243.3521,-7.637863467,1.792028,1.309396,128.152527
101,106,-73.434,2.9764,5.4966,31.1612,2.1597,2.8259,97.4633,0.4826,3.5773,157.0499,1.1594,14.4595,227.8327,20.8788,2.2316,262.1595,7.4439,4.305,311.8013,7.2162,0.6633,405.2069,25.6605,3.1707,1260.2777,704.9411,248.0129,-2.327999349,1.808652,1.257564,124.246826
102,107,52.7882,2.0234,4.8949,62.1324,0.5126,2.7908,168.3951,0.0342,6.9509,258.3076,4.9214,4.398,267.1927,2.8722,11.3132,300.6496,12.4875,141.7648,322.6048,9.0775,8.5476,529.5292,10.2115,217.182,977.9439,431.0619,306.8182,-6.641879595,1.782522,1.317122,119.985863
103,108,53.9834,1.1848,1.9488,60.638,0.808,3.3332,176.5849,0.0908,2.3781,204.7892,0.352,2.9238,293.974,5.1114,3.9452,302.8088,10.8717,72.9801,354.9998,10.9847,18.6254,531.9171,30.04,127.5497,1127.8045,440.7508,74.8425,-0.214859424,1.764116,1.285963,119.719704
104,109,-56.9812,1.1685,2.2069,60.6275,1.0456,1.5507,90.8721,0.7319,1.514,196.3958,0.2271,1.3255,300.3379,9.4631,28.6134,331.6253,8.7668,4.2005,373.4569,12.4198,9.4099,537.5532,45.8374,46.0406,1263.53,510.6727,3.9537,6.716427783,1.756902,1.257353,121.407539
105,110,71.2805,1.0208,3.5584,89.8752,1.1659,2.2945,188.8228,0.1694,0.2519,255.9123,0.5707,0.847,312.2609,8.5538,101.3663,336.2599,7.4964,10.2506,368.9033,10.6389,42.9444,574.5413,21.1106,130.1166,986.2105,321.0765,159.7112,-0.316767048,1.760315,1.31638,122.149467
106,111,62.0993,1.2912,2.4286,75.1431,1.7687,1.8262,146.4564,0.3531,1.1991,184.2294,0.1263,4.8509,255.2611,19.8704,31.0076,330.5149,12.4383,4.5177,353.7457,8.519,2.0293,481.123,27.888,18.527,1229.7358,574.3574,19.0429,-1.070155554,1.82114,1.264658,124.395317
107,112,69.7131,0.216,2.4492,88.1883,3.452,2.1793,168.9184,0.7207,14.6871,224.922,17.5848,22.5556,239.3908,8.4087,5.3003,320.0007,14.7995,1.6629,335.0894,6.341,0.9433,465.7487,16.6635,9.513,1110.6297,567.1371,107.4278,-6.214168779,1.861719,1.287704,125.740982
108,113,70.0147,0.4389,3.0902,97.5963,5.5631,2.9925,167.3366,1.595,26.2254,223.3821,30.765,38.0852,271.3752,14.2779,0.5862,301.4357,4.1333,2.1104,318.9648,9.3964,1.2733,486.8546,15.0883,24.2109,971.1783,565.3025,219.5419,-8.798003955,1.867197,1.314144,127.226906
109,114,37.221,0.4579,4.4158,83.4075,3.9948,6.4229,124.5172,0.2786,9.4607,171.3009,2.3476,6.2276,248.5697,7.7441,3.6429,266.3843,16.0453,3.2042,304.368,7.9963,0.639,461.9372,11.341,0.1988,1279.2826,513.0627,270.1874,-3.617281395,1.85912,1.256502,130.032013
110,115,59.1003,1.5029,1.4756,105.5623,6.0922,2.269,189.1955,0.5347,7.0945,235.3819,1.2142,0.8339,271.3655,6.6777,10.2728,296.153,26.0218,17.5379,330.5034,9.8072,5.0737,565.9073,9.9536,70.9571,936.9491,412.8547,8.8847,-6.782379084,1.788588,1.317424,129.909531
111,116,63.3346,0.8035,2.2331,114.8089,1.891,10.9209,201.3618,0.1044,44.2176,257.0084,0.0292,25.2895,309.2904,4.2596,0.3322,333.4713,6.8561,20.1167,360.756,16.0735,5.8938,626.8972,9.242,5.3192,899.6746,356.615,2153.6572,-6.509976993,1.739298,1.324254,127.079605
112,117,44.7572,0.5646,1.1227,92.7135,2.8319,2.7197,165.1922,0.1829,2.5177,202.5225,0.0553,0.7324,304.5626,5.7269,8.5734,325.2037,4.8452,1.9537,346.6899,10.5293,36.0316,574.1508,11.7987,53.0836,1247.1093,349.1875,65.8897,0.412211319,1.750496,1.263641,123.307701
113,118,80.6317,0.6214,0.8105,120.2869,1.2667,1.828,202.9546,0.0319,0.709,296.911,1.0724,11.4287,332.6318,3.2666,16.0813,353.0501,6.9771,1.65,367.9037,4.5782,56.1413,602.2172,6.4963,73.9704,1011.2706,193.6136,117.6097,-3.646146855,1.757365,1.317678,119.094864
114,119,86.7095,1.1145,1.3038,118.5589,1.8234,2.0075,192.2669,0.0914,0.8796,278.6041,16.2956,66.8135,301.7403,2.4624,9.2701,333.4724,7.5781,6.7934,372.8303,6.7802,4.0931,547.0386,22.7171,51.8589,1071.6233,307.8648,57.9502,-1.898343252,1.790596,1.298616,117.483887
115,120,81.5591,1.3776,1.2378,97.8794,1.3215,1.2465,180.8924,0.3869,4.647,217.407,2.7222,2.8237,247.254,16.2081,22.8334,323.7777,4.6799,0.7604,349.3887,10.3616,5.0286,479.5101,33.8995,14.3791,1246.4463,441.9422,1.2849,-1.777861332,1.818197,1.263046,117.236427
116,121,92.5829,1.0513,1.5166,103.3517,0.9825,2.5015,177.8352,0.3755,5.5483,267.1107,8.8809,87.7522,299.2696,2.5121,2.488,323.0039,3.2597,14.8001,354.0718,8.6523,17.2156,539.5299,20.2841,91.8845,963.9271,265.38,131.2829,-8.575677162,1.799026,1.325583,117.089096
117,122,59.2362,1.0076,1.3479,100.6724,0.7347,1.7643,161.7224,2.028,8.8959,193.1478,0.2814,0.2679,260.3215,7.1697,31.1321,314.0232,6.1002,16.6705,360.1002,7.1765,9.5159,529.5115,34.0572,64.7968,1166.1758,414.4528,56.0819,-3.354982215,1.77422,1.278091,120.012337
118,123,-53.3829,1.5474,2.0973,63.7882,0.0933,1.6901,97.3835,0.4279,1.182,182.7609,0.6718,5.1126,253.7638,4.1638,7.5098,304.9562,5.9724,25.273,334.0186,4.7821,25.9967,607.9826,23.4351,94.571,1181.1886,367.2726,124.0006,-1.090988886,1.724009,1.276369,123.809868
119,124,-46.7045,1.3353,0.8573,82.7608,0.6558,1.0722,159.5049,0.4467,1.737,183.9295,0.3004,4.8914,238.2331,3.8056,2.3141,305.7409,7.8033,0.8255,336.2555,0.9047,60.7597,652.1382,2.9445,112.9932,1017.5392,195.9423,208.2997,-4.422502227,1.702061,1.316603,125.614326
120,125,-239.6448,0.7444,1.7919,55.3207,0.375,1.7619,58.5152,0.4303,1.8802,170.1214,1.1121,10.9601,246.9365,6.3702,18.1839,279.8151,6.5612,11.3807,324.6951,7.6093,0.5828,521.9441,25.8202,51.2293,1281.479,491.1959,5.3501,-0.162023082,1.760345,1.256721,126.471504
121,126,-111.9538,4.2994,5.3198,86.793,0.364,2.0784,111.2162,1.9937,6.1937,170.8063,0.1221,10.4308,239.9627,17.2454,57.0651,291.2816,5.8612,8.9205,356.5066,8.4051,0.9168,488.959,22.3732,44.5838,1070.0999,462.6398,18.3194,-3.982303962,1.80989,1.297572,124.938194
122,127,69.9952,0.6169,2.2028,80.8223,3.9312,3.2992,164.5472,6.5653,26.9868,184.2219,36.0238,13.2067,257.843,0.3478,0.7406,293.2903,4.349,0.6501,367.5958,7.504,1.0846,470.0533,29.4071,6.8588,1060.3797,527.889,64.7797,-3.456827088,1.861328,1.298978,123.940399
123,128,50.8681,0.2097,1.7681,68.1684,2.2032,2.2938,133.1472,7.7656,0.5423,168.0494,0.2399,9.9331,211.5009,16.8029,0.3224,327.1728,4.8107,0.8074,353.1707,7.1485,1.0993,433.7123,26.9543,4.1291,1320.0792,538.6539,289.5848,0.157756014,1.893412,1.251917,124.057655
124,129,60.2811,1.2679,2.4195,86.3337,5.0345,4.036,164.063,3.5691,26.9943,204.1707,40.9958,25.7244,293.8283,0.817,2.5006,330.0251,6.5118,1.3744,348.6747,5.6115,0.8861,494.4774,35.1095,10.9276,989.9928,504.8475,55.9082,-4.35680193,1.869764,1.314112,122.650856
125,130,48.2088,0.5031,2.0948,83.3792,2.3544,2.5293,160.6336,5.2465,20.3029,216.2354,24.1342,9.0468,251.8417,4.7993,13.1371,299.6435,7.8048,1.7226,326.6639,7.0643,2.1973,479.1671,40.3726,7.6915,1123.5683,554.8154,39.8213,-4.795619673,1.849504,1.286843,121.316643
126,131,56.2447,0.5344,1.8475,78.7016,0.3272,2.7016,161.9629,1.7577,19.3819,219.8151,2.3198,3.4883,254.6093,13.5071,42.2036,281.9409,8.2998,1.0969,327.7668,9.1545,3.8055,485.4574,44.4013,57.283,1170.0115,550.34,1.3495,-7.182165705,1.818247,1.278603,118.828163
127,132,71.4529,0.6331,1.4268,80.9363,0.4121,1.9037,161.1668,0.0623,10.6863,266.0237,5.0504,0.5927,297.6964,0.6803,0.8563,313.7747,0.9644,74.8077,355.4932,6.6664,17.17,589.5173,1.9909,280.0067,984.756,240.7528,315.2763,-13.06582497,1.765766,1.328588,117.216469
128,133,35.0629,0.4717,1.3874,61.1127,0.6982,1.4444,158.0812,0.3924,8.799,192.8192,0.2743,0.7848,258.6618,3.9036,1.8542,297.781,1.1882,40.8092,360.3981,6.9564,10.6058,611.6874,6.7204,199.0762,1202.6545,320.7459,222.3697,-7.074233985,1.732981,1.279443,119.166039
129,134,-26.0017,0.5463,1.1654,69.3109,0.8784,1.4182,159.5546,0.4299,7.9632,205.9263,0.1639,0.5328,263.3598,4.0551,1.5593,312.2892,1.2228,35.4857,350.7756,7.8928,14.6535,639.4982,1.9839,152.1735,1142.5416,241.319,212.5323,-5.994163773,1.715291,1.294075,120.792412
130,136,-220.6202,2.0376,261.7102,59.277,2.5643,3.4904,73.8282,0.9327,10.5096,174.3944,0.1718,16.8679,240.4669,23.353,15.2375,311.357,11.454,1.6528,345.9825,7.9767,1.3604,415.5541,13.5924,18.3306,1252.1124,580.4748,144.6169,-0.06526104,1.821941,1.260485,123.653938
131,137,-192.2429,2.6289,4045.61,74.1216,7.8835,16.4067,107.584,6.2549,239.0563,182.1028,3.4473,50.9976,239.2829,22.9459,435.123,316.9934,8.1495,16.8202,341.6922,10.4701,7.4461,418.7156,2.3362,797.6179,1061.6851,489.46,136.3804,-1.442833743,1.867765,1.297115,125.135376
132,138,69.7898,7.6323,2.6582,81.757,0.383,1.8217,181.5111,0.682,10.2401,217.6845,37.5784,1.3255,288.4645,0.6377,1.2402,320.6033,5.5417,0.3802,341.5866,11.2221,1.5713,478.3646,12.8452,0.6105,1096.5944,525.019,422.2581,0.498556695,1.913731,1.290601,127.414177
133,140,42.4748,26.3113,8.0035,74.1871,0.4953,2.4455,180.9179,28.1509,8.1569,187.9346,12.7997,3.7291,272.9275,5.6287,0.2831,331.3587,1.0912,3.2812,356.5854,10.4033,7.3898,496.0513,13.5594,1.8904,982.0998,478.823,393.1876,-3.229919472,1.947172,1.312956,126.148293
134,141,59.4363,0.6712,2.0568,68.6728,10.4285,4.8128,181.1884,0.0971,10.3767,204.8719,36.1797,0.2979,248.7447,0.9448,0.6021,270.8008,5.0413,0.1783,352.3116,13.067,7.4989,450.7406,11.4373,0.3924,1213.0678,580.4846,445.8251,-2.87901588,1.93532,1.268509,124.177132
135,142,68.1652,2.2938,3.2815,80.3859,4.2326,1.9725,175.7803,0.076,7.7565,217.7456,28.6804,19.3974,263.1931,8.0942,4.0563,288.5334,4.1139,0.3687,331.2113,12.6907,0.8452,467.0585,18.9492,5.2394,1139.4113,562.0687,59.3188,-5.940323415,1.874302,1.282637,122.128784
136,143,76.0406,1.1765,3.8675,93.6322,1.1206,1.2099,176.8199,0.1042,5.7922,257.0515,5.678,57.0173,303.2599,2.6914,0.4162,308.4873,4.4976,52.1904,347.9463,10.7497,33.3306,553.2892,11.0982,121.4286,981.9846,313.6242,162.6013,-10.45732865,1.791642,1.322041,121.748871
137,144,52.0496,1.2415,2.4044,68.521,0.5938,1.3904,122.6954,0.1551,1.5425,173.9776,0.4803,8.7827,269.5964,3.945,24.0278,305.7803,2.8237,9.7876,362.9504,7.6634,18.7219,592.004,10.5206,112.6671,1269.5636,378.1624,147.8387,-4.919364645,1.737784,1.264053,124.212959
138,145,32.6225,0.968,1.1306,77.9915,0.5875,0.8081,174.0238,0.3122,4.8426,218.8448,0.2348,1.1859,314.3784,2.1928,20.9926,321.5131,5.3241,0.2935,375.7848,3.2135,20.3246,692.2562,0.6245,54.5309,1126.0059,172.9575,142.3678,-6.607931304,1.693183,1.301302,125.358917
139,146,59.7515,1.0664,1.4473,100.3451,0.6238,1.6988,173.7852,0.0949,6.9988,243.2792,0.2786,0.3894,313.458,1.0941,59.21,322.413,5.7242,7.0884,390.8606,4.9713,11.3121,616.3481,1.8519,110.8487,1093.0872,237.8298,228.6946,-7.724522598,1.736746,1.304371,124.679802
140,147,58.8579,1.7201,1.8549,103.7279,0.3186,3.5788,163.5769,1.9092,14.432,192.4792,1.368,0.1183,249.8277,21.5167,22.7844,329.522,6.2016,1.2108,381.6117,8.1348,1.2549,483.3997,21.7867,15.6538,1250.7352,528.5606,4.742,-3.569339631,1.821729,1.262913,124.210815
141,148,60.887,3.9323,2.2727,126.2582,0.328,3.3614,172.5665,0.6498,14.5084,206.1053,41.9422,35.8589,304.7924,0.7821,0.5163,325.0074,3.8166,0.7429,373.1085,8.4355,1.0148,500.8438,18.5131,7.827,1026.648,465.4702,7.2461,-4.502070495,1.853475,1.306305,124.1157
142,149,54.7353,2.9721,1.8512,114.4036,1.5339,1.8408,170.5932,3.4565,10.577,203.2479,29.4437,1.0631,267.9308,1.2428,0.3516,310.3435,3.9945,0.6609,352.701,8.7264,1.0972,473.7846,12.136,0.3027,1189.4675,501.911,113.318,-1.572414558,1.873359,1.273085,126.046143
143,150,56.9231,2.8846,1.5926,101.5672,3.6156,1.9199,175.1003,1.269,10.0831,220.4293,25.5378,4.9533,260.8817,2.7121,1.0367,297.7443,3.9187,0.6246,323.7178,8.8609,0.5186,485.4284,12.517,0.6367,1184.432,503.0358,76.8759,-2.064947157,1.855728,1.272905,127.513313
144,151,71.7352,2.3874,2.0681,96.8761,4.4594,4.3804,176.7588,0.2864,7.7393,257.9001,19.0046,55.1123,279.6661,5.0682,2.0437,301.3581,3.9068,0.2809,305.9926,7.7364,7.7148,544.4834,13.3637,30.0147,979.7241,386.2747,18.9942,-6.115273203,1.808722,1.314245,127.136681
145,152,55.1802,0.7608,1.2944,84.4121,4.5551,2.3204,178.025,0.4134,5.1065,201.5736,0.2459,0.3547,267.4287,5.3176,9.8052,279.0997,11.3908,10.3733,311.5398,10.3209,6.118,544.1566,18.5647,22.7721,1203.7358,443.6289,1.7133,-1.788717255,1.783371,1.269225,125.535324
146,153,61.4016,0.6207,1.9412,102.4951,2.2025,3.3081,194.7751,0.1248,0.5058,229.1849,0.1474,4.2448,284.7557,4.4261,0.6906,314.1508,8.6676,60.9204,367.4916,6.4297,12.1902,596.6481,15.1168,86.1706,1111.1158,303.0255,121.4529,-2.056413021,1.756863,1.292424,120.635567
147,154,65.5675,1.1735,3.8654,116.2588,0.7299,1.3362,200.6275,0.199,0.7163,255.9497,0.0202,5.6368,291.6891,5.215,0.3168,333.4902,7.2821,89.8563,392.6748,5.7668,3.7719,587.3059,18.2777,126.8351,1064.1021,253.8306,153.372,-0.699987405,1.769585,1.305809,115.556107
148,155,28.3306,2.9372,3.6378,93.7249,1.4603,0.8882,157.7324,0.4725,0.0684,202.2668,3.4886,0.4441,278.9938,6.2013,17.7183,310.3961,20.5618,8.9958,370.8801,5.7263,0.9309,461.3903,52.3158,8.5537,1288.2595,458.6739,7.0693,4.742030319,1.825363,1.25654,112.988144
149,156,59.1603,11.9193,12.5291,105.9006,0.2634,2.3378,183.1354,6.4093,2.5995,253.6415,31.6247,49.4859,305.3198,2.9556,1.1746,346.9961,12.8246,1.9182,370.5434,5.5856,4.1845,479.3535,38.6578,27.0365,1005.7488,432.3564,107.7507,-0.886106871,1.873242,1.313284,113.350494
150,157,66.2001,14.1357,3.2316,105.978,0.2103,1.7285,173.126,3.9177,8.934,217.3356,34.4552,8.0186,298.9768,0.554,0.9892,350.284,9.6651,1.7545,379.1459,6.8088,1.4746,467.4876,25.2022,1.5537,1078.3566,518.9779,225.6831,-1.830070164,1.910637,1.295093,120.359367
151,158,71.8016,3.1806,1.5274,94.4602,1.9196,2.0966,171.5537,0.8278,9.123,214.5734,19.7699,0.9931,225.6498,2.9826,0.3109,324.3976,8.3472,2.4849,338.4292,5.1984,0.5574,448.0994,11.9261,1.8332,1262.5859,490.8672,383.3995,0.201618963,1.908281,1.26114,129.200104
152,159,72.8548,0.9741,2.127,101.2832,4.9367,2.3503,170.5218,0.3353,12.6921,211.4364,41.5678,8.9643,285.8124,0.4157,0.482,300.2894,7.2953,1.1284,340.7581,8.6461,1.2338,494.4073,7.0511,2.5443,1022.7596,540.7209,146.4625,-2.246234796,1.873309,1.302873,133.567047
153,160,45.5034,0.3719,2.0522,95.327,2.4947,2.4612,167.823,0.6883,12.9014,201.9607,9.2417,3.0445,234.6618,23.8681,3.8117,283.4408,6.3572,0.5845,347.9309,9.4889,1.4301,467.5193,5.1788,1.7095,1170.9349,607.3267,201.2714,-1.323983349,1.85956,1.274105,134.166489
154,161,57.2585,0.6287,2.0824,90.2971,2.7003,1.7306,168.6764,1.548,14.4295,224.6406,10.6745,6.3576,236.2418,21.1011,20.4933,303.2378,5.5892,1.5087,320.5071,11.2469,1.1791,481.1204,10.8034,5.8933,1106.5639,533.5833,29.9972,-5.227095549,1.838079,1.28731,128.634384
155,162,55.5466,0.422,4.4434,103.7441,1.7609,2.0128,169.9315,0.2592,13.1749,263.7326,19.9038,97.9761,286.7997,1.6168,1.3422,314.368,6.3014,11.0944,336.2917,13.6247,8.9249,516.0649,22.374,120.0303,971.6339,448.2776,35.921,-8.278049169,1.812907,1.316462,121.152596
156,163,8.5759,0.5156,3.4919,93.3917,1.3452,2.0103,163.5159,0.4877,6.8049,187.5271,0.0731,1.0631,278.6907,9.9776,36.0087,327.765,4.6881,0.7704,345.7826,11.1858,6.5551,504.3087,40.6986,78.6695,1233.6351,522.7253,8.1025,-3.769201566,1.78935,1.264964,117.587006
157,164,28.9246,0.5023,1.6519,93.5447,0.5624,1.2468,176.3082,0.2728,4.3903,247.5101,0.2907,0.7061,300.098,4.097,7.0293,326.2149,6.0298,1.6391,353.6486,1.8888,41.1079,647.7251,3.1511,156.4092,1091.049,208.6771,207.3582,-6.983245035,1.726304,1.305589,116.241241
158,165,31.0963,0.5083,0.8558,80.0473,0.5574,0.8122,181.0757,0.2246,3.1733,237.3115,0.2105,0.845,302.8196,4.9359,0.7994,304.3571,4.6499,7.6445,361.3386,3.2494,20.3705,707.2921,0.2993,77.5117,1106.8044,138.0183,122.9494,-6.267130623,1.696947,1.308127,117.523308
159,166,46.2971,0.4206,1.2531,67.9979,0.5098,1.7758,95.1248,0.0923,0.1938,177.798,0.4484,6.3881,256.3233,3.0613,41.3837,311.3138,5.0442,4.7431,369.7997,6.6633,9.7349,578.878,27.9162,115.25,1306.5646,396.1328,103.6199,-0.844753962,1.740126,1.255742,119.939774
160,167,80.3347,0.4814,1.4133,99.6044,0.4608,1.5972,175.8871,0.2603,6.8237,264.7289,15.6581,124.3762,285.9617,0.4245,2.3668,301.5769,4.4108,0.2778,391.2003,7.227,10.0135,548.8292,27.6463,115.0484,1018.2755,345.7569,109.2361,-5.187436917,1.784159,1.312038,120.46933
161,168,70.1637,0.2252,2.233,96.6989,1.3613,2.1382,173.9036,2.5262,13.7611,220.5908,33.6798,12.0335,261.2137,1.9432,0.8854,294.0144,4.5402,0.6221,356.786,6.988,1.3353,481.5164,31.5906,3.4527,1160.0631,561.5597,81.0329,-2.121736812,1.849958,1.27786,122.517082
162,169,59.0017,0.2242,2.296,94.5737,1.6095,2.1062,171.3828,3.1411,11.6627,205.8068,23.9927,0.1877,234.8423,7.3688,0.3858,304.5328,3.5871,0.8768,347.2633,7.9845,0.8696,453.3979,20.4159,0.7026,1250.8586,581.3864,313.9051,-0.822728361,1.885157,1.261529,125.262108
163,170,71.5145,1.6915,3.9081,102.337,4.2709,4.0471,174.4862,0.2441,15.6554,197.5602,55.833,38.3092,311.0591,5.9802,1.5239,316.1,0.363,0.4654,352.0664,6.55,1.0318,505.5217,17.3549,13.088,953.9616,546.468,28.5375,-4.042356669,1.866718,1.3173,126.883812
164,171,51.4146,0.7012,2.4611,82.7803,2.2211,2.444,169.1064,0.1492,7.603,176.4533,1.4862,7.4094,240.8652,29.4989,2.1834,306.5193,6.0215,0.908,342.7876,8.1422,1.3226,470.4512,14.5681,2.9109,1273.9011,656.7285,283.2948,0.356864937,1.848055,1.255545,129.906265
165,172,40.904,0.6743,2.675,82.8129,3.436,4.6278,173.2351,0.8022,20.4193,207.1411,0.3714,2.3677,278.845,26.9042,87.9284,303.7883,9.7509,4.5671,328.0973,8.6161,1.6505,545.4185,16.5733,110.0438,1057.3933,581.7921,14.1199,-3.339545469,1.782737,1.295234,130.27681
166,173,50.691,22.3212,1750.5136,56.9524,0.8055,26.5713,172.387,4.8372,0.3228,185.5852,0.2314,1.9686,244.3208,73.7858,5934.2428,312.1465,16.9987,1259.8235,336.1441,6.4887,56.2074,596.3181,5.3157,2323.4281,887.4485,759.1366,44539.3498,-6.833019141,1.746369,1.312814,127.939133
167,174,26.7309,0.1902,2.7986,59.6325,1.2272,2.1082,74.6545,0.86,2.6977,165.1302,2.7302,14.2388,229.7774,5.0876,4.288,299.6904,9.4596,20.4241,337.2938,8.2318,5.0024,539.6806,32.0228,95.2138,1237.7263,562.2073,21.9776,-6.242218476,1.760638,1.26441,123.808083
168,175,62.1762,0.6237,1.6167,76.8663,0.6058,1.4656,165.4581,0.124,16.2632,244.8407,4.8794,11.7075,266.9688,0.0602,0.4518,315.6592,0.9668,65.6776,335.7459,8.766,16.4768,580.0921,2.2404,323.2908,1004.5775,266.2156,327.5282,-12.8360308,1.760756,1.323794,117.160599
169,176,63.6566,0.5367,2.1533,87.1802,0.2915,2.3037,166.94,0.0504,13.7652,252.9839,4.1842,9.3182,261.5431,0.0873,1.0638,299.4711,1.4598,70.2133,343.7725,8.261,6.8799,555.8773,12.857,419.3811,1053.2813,351.1567,258.315,-11.15882208,1.781182,1.311348,112.195084
170,177,51.4312,0.5524,2.5457,79.0865,0.3164,2.2043,159.9249,0.1554,11.2236,174.1958,0.4885,7.5514,237.9974,3.1075,11.5719,263.6151,3.5118,17.0783,337.6178,7.9881,1.4641,487.3001,63.7604,94.2088,1264.6233,499.548,17.7972,-6.095318385,1.796744,1.26492,110.568268
171,178,64.7658,0.5615,1.759,103.1392,0.4364,1.3407,165.2891,0.0469,6.2791,259.2091,6.0261,1.7249,293.8262,0.6168,15.8291,312.5688,0.5818,68.1552,334.4578,6.3572,4.0076,586.7293,3.4775,287.4596,980.3912,243.4411,277.4143,-11.03827741,1.774365,1.331006,111.55703
172,179,35.5847,0.4673,1.5093,91.7713,0.994,1.3912,172.3999,0.5218,9.8251,219.7144,1.1452,1.3958,275.8721,3.662,26.0288,284.8431,7.6154,24.6284,349.7782,6.1669,5.6942,567.5099,27.5071,107.2271,1161.3291,368.1548,70.0551,-4.438629234,1.766625,1.284593,117.383606
